,text,Sentiment,created_at
1858,"@DHA_Dubai 
Hello what is the procedure for COVID_19 positive case.??
if some one is not contacted by you respected… https://t.co/PfTJCzoh13",positive,04-24
1859,"Glad to be a part of Advisory Committee for this campaign!
#COVID19Pakistan #Covid_19 
@BacklinxPak 
@HamailEjaz https://t.co/lAv59QFBmV",positive,04-24
1860,"RT @AsadullahChema: بسم اللّٰہ۔۔۔

It's been more than five years that the most beloved religiopolitical leader of Nigeria is illegally kep…",positive,04-24
1861,@cthagod @breakfastclubam #Covid_19 is as real as God,positive,04-24
1862,"RT @DanyalGilani: That’s how to play carom with social distancing during #Corona days... 🤓😁
#Covid_19 #StayHome #CoronaOutbreak https://t.c…",positive,04-24
1863,"@kansalrohit69 Sir, with great respect I want to bring it to your kind notice that we nearly 60 Research Scholars a… https://t.co/0gOcaXsyWq",positive,04-24
1864,"RT @AsadullahChema: He scrfizd his life for the sake of Islam while serving humanity.

A man who had lost almost his whole family but,didn'…",positive,04-24
1865,While reading this whole thing about Maulana Tariq Jamil's statement I was wondering in UAE and Iran women's didn't… https://t.co/MfZdcNLTc8,positive,04-24
1866,"Bro the fact that the president, a national “leader”, a global clown, decided to suggest that HEAT, LIGHT And INJEC… https://t.co/LAZUntQIwi",positive,04-24
1867,"RT @UmarGanie1: #Covid_19 
In video- The otherwise bustling mosques have just five people offering first tarawhe of Ramadan 2020, in Srinag…",positive,04-24
1868,"Join the Facebook Live tomorrow to know all about @actsofkindnessp

Do join on the following link… https://t.co/ROfHxgKw37",positive,04-24
1869,"RT @syed_h14: Sheikh Zakzaky is not safe as rumors of #Covid_19 in Prisons are gaining ground. We demand freedom for the Sheikh! 
#JusticeF…",negative,04-24
1870,"RT @DanyalGilani: That’s how to play carom with social distancing during #Corona days... 🤓😁
#Covid_19 #StayHome #CoronaOutbreak https://t.c…",positive,04-24
1871,"Photo journalist dies of #Covid-19
First death from media fraternity in india. https://t.co/gvBLxeikKg",positive,04-24
1872,"COVID-19: Man Involved In Making Fake Movement Passes Held, FIR Registered https://t.co/Qc0lJf2jD6 https://t.co/d0QhuYJbLG",negative,04-24
1873,"RT @Wajahatfarooqbt: I'm glad to know that @PMOIndia Shri @narendramodi Jii spoke to Our BDC Chairman Narvaw #Baramulla Mir Iqbal Ahmad .
""…",positive,04-24
1874,"RT @Kamranjourno: BREAKING:
Nine CRPF personnel test positive for COVID-19 in Delhi: Officials",positive,04-24
1875,"Ramadan Mubarak to all my nearest and dearest may this Ramadan brings a lot of happiness, safety in our lives and p… https://t.co/8emxHEIRa7",positive,04-24
1876,"abusing me snatched my back and have robbed data cable,pp kit,dairy,and 2500 https://t.co/DIQJ171P5J this harsh tim… https://t.co/5sEzXi4C6r",negative,04-24
1877,Happy Ramadan to everyone. During this holy month there is shower of Allah's mercy. May Allah protects us from this… https://t.co/De5dPhOONE,positive,04-24
1878,"RT @UmarGanie1: #Covid_19 
In video- The otherwise bustling mosques have just five people offering first tarawhe of Ramadan 2020, in Srinag…",positive,04-24
1879,Ramadan Mubarak to you and your loved ones. I hope the Holy Month of Ramadan brings happiness with it. May ALLAH Pr… https://t.co/BGQkRJXjSy,positive,04-24
1880,RT @Faisalbilal3394: Heartwarming picture from Indore. A doctor and a Policeman salute each other for their service and hardwork in fightin…,negative,04-24
1881,"RT @UmarGanie1: #Covid_19 
In video- The otherwise bustling mosques have just five people offering first tarawhe of Ramadan 2020, in Srinag…",positive,04-24
1882,Heartwarming picture from Indore. A doctor and a Policeman salute each other for their service and hardwork in figh… https://t.co/HQQbckhyV2,negative,04-24
1883,"RT @MonaAlamm: #MaulanaTariqJamil yesterday:

Good: he prayed not just for Muslims but the entire global community. Including non Muslims.…",positive,04-24
1884,RT @ZainabMehdi1996: I totally support Tariq Jamil sahab when he said behayai so he didn't only mean shorter clothes he meant child abuse p…,negative,04-24
1885,"RT @DanyalGilani: That’s how to play carom with social distancing during #Corona days... 🤓😁
#Covid_19 #StayHome #CoronaOutbreak https://t.c…",positive,04-24
1886,"RT @StateReporter: #jammuKashmir

#Covid_19 

Today's Update

20 more test positive in Kashmir, J&amp;K’s Covid-19 Tally jumps to 454

@diprjk…",positive,04-24
1887,"COVID-19 Pandemic: Stay Home, Stay Safe: Div Com Appeals To General Public @tlegitimate https://t.co/RdI3POneIy",positive,04-24
1888,"RT @BeingObi: Educational Institutes....👏🏼

Has reopened  in Wuhan, China as they have  beaten the  killer #Covid_19  and their protective…",positive,04-24
1889,"RT @StateReporter: #jammuKashmir

#Covid_19 

Today's Update

20 more test positive in Kashmir, J&amp;K’s Covid-19 Tally jumps to 454

@diprjk…",positive,04-24
1890,"RT @DanyalGilani: That’s how to play carom with social distancing during #Corona days... 🤓😁
#Covid_19 #StayHome #CoronaOutbreak https://t.c…",positive,04-24
1891,"RT @AsadullahChema: @IntlCrimCourt
You should take notice of this extra judicial political imprisonment of a peaceful religiopolitical lead…",positive,04-24
1892,"RT @AsadullahChema: @IntlCrimCourt
You should take notice of this extra judicial political imprisonment of a peaceful religiopolitical lead…",positive,04-24
1893,RT @ZainabMehdi1996: I totally support Tariq Jamil sahab when he said behayai so he didn't only mean shorter clothes he meant child abuse p…,negative,04-24
1894,"RT @TheGnsKashmir: COVID-19 Cases In Shopian Restricted To Few Households: DC, Urges People Not To Panic https://t.co/UUCAO0KVv0 https://t.…",negative,04-24
1895,"RT @shan_utmani: Every point of this young man is right. We should all support him.
حق ادا کیا پاکستانی ہونے کا ....میں ان سب پوائنٹس سے مت…",positive,04-24
1896,"RT @TheGnsKashmir: 20 More Test Positive, J&amp;K COVID-19 Tally At 454 https://t.co/JAEqpHYB5v https://t.co/woXiJyWM9U",positive,04-24
1897,"Today @realDonaldTrump made whole America to laugh, gave a nice suggestions for fighting with covid-19. 
#WritingCommunity 
#RamadanMubarak",positive,04-24
1898,RT @ZainabMehdi1996: I totally support Tariq Jamil sahab when he said behayai so he didn't only mean shorter clothes he meant child abuse p…,negative,04-24
1899,Asad Umer Detailed Talk with Digital Publishers on Covid-19 and Pakistan... https://t.co/nt9PSDPVa7 via @YouTube,positive,04-24
1900,"The Analytical Angle: How smart containment, along with active learning, can help mitigate the Covid-19 crisis https://t.co/BKhmYTr9b3",positive,04-24
1901,"Happy Ramadan ul MubaraK
To All Muslims 🥀🖤
Stay Blessed 😇 and Stay Safe
And Allah protect us from COVID_19❤️",positive,04-24
1902,"RT @AsadullahChema: @IntlCrimCourt
You should take notice of this extra judicial political imprisonment of a peaceful religiopolitical lead…",positive,04-24
1903,"RT @UmarGanie1: #Covid_19 
In video- The otherwise bustling mosques have just five people offering first tarawhe of Ramadan 2020, in Srinag…",positive,04-24
1904,"In a first, KP government to go for pool testing of COVID - 19 patients enhancing capacity to five times… https://t.co/QxDRTbuHRK",positive,04-24
1905,"@IntlCrimCourt
You should take notice of this extra judicial political imprisonment of a peaceful religiopolitical… https://t.co/qxDYv7E1mM",positive,04-24
1906,@sabmq @beenasarwar This is now Double Trouble in #Covid_19 and usual #Lockdown since August last year.… https://t.co/DtEK6eXmtS,negative,04-24
1907,"#Covid_19 
In video- The otherwise bustling mosques have just five people offering first tarawhe of Ramadan 2020, i… https://t.co/vUXRcBxFWG",positive,04-24
1908,RT @ZainabMehdi1996: I totally support Tariq Jamil sahab when he said behayai so he didn't only mean shorter clothes he meant child abuse p…,negative,04-24
1909,@Drmirarshad @yasinc_ias It is positive sign to curb the covid 19 ...,positive,04-24
1910,RT @srinagaradmin: Ramadan: 50 thousand food kits prepared for distribution among impoverished families in Srinagar. Special support in vie…,positive,04-24
1911,RT @ZainabMehdi1996: I totally support Tariq Jamil sahab when he said behayai so he didn't only mean shorter clothes he meant child abuse p…,negative,04-24
1912,"RT @Kamranjourno: BREAKING:
Nine CRPF personnel test positive for COVID-19 in Delhi: Officials",positive,04-24
1913,Covid 19 pandemic: Sopore Police acts tough against lockdown violators - https://t.co/WifLjds7Yv https://t.co/JzyHGY0pQm,negative,04-24
1914,"RT @Haroon_sardar_: “A smart lockdown and testing, tracing and quarantining will drive our efforts against Covid-19. We will have a targete…",positive,04-24
1915,RT @FarhatullahB: Using track system of ISI to trace Covid-19 patients wrong.1. Dangerous to enlarge ISI footprint to health.2.Unwise to eq…,negative,04-24
1916,deputy comm.spn visited #Covid-19 hit Red zone area #Herpora nd took stock of the arrangements particularly health… https://t.co/jwuri94kPX,positive,04-24
1917,@teachelmundo The man got mad because he ran out of argument and tried to get me with the “well what are YOU doing… https://t.co/hIS4Ep5rTI,negative,04-24
1918,Move ahead for the purification of the soul and commemorate the month of Ramadan with true soul. May Allah protect… https://t.co/rjGcnQ3674,positive,04-24
1919,RT @Illango_WB: The first consignment of personal protective equipment has already been delivered to protect frontline staff who have incre…,positive,04-24
1920,RT @srinagaradmin: Ramadan: 50 thousand food kits prepared for distribution among impoverished families in Srinagar. Special support in vie…,positive,04-24
1921,"RT @i_davente: #30daysofcode challenge ended yesterday. I couldn't post all of them, but my top pick is day 24. A Redesign of the challenge…",positive,04-24
1922,"RT @aftabkaxi: @Tarikkhattak Its a good decision to gives 25% discount on all vehicle taxes in this pendamic situation #Covid_19
Good work…",positive,04-24
1923,"RT @Illango_WB: In a post-#COVID19 world, transitioning to greener transport could be a powerful way for countries to tackle both the clima…",positive,04-24
1924,"RT @i_davente: #30daysofcode challenge ended yesterday. I couldn't post all of them, but my top pick is day 24. A Redesign of the challenge…",positive,04-24
1925,#RamadanMubarak to entire Muslim community. It’s time to empty our stomachs&amp;feed our souls with the spirits of good… https://t.co/Y9ekGaAp7g,negative,04-24
1926,"RT @i_davente: #30daysofcode challenge ended yesterday. I couldn't post all of them, but my top pick is day 24. A Redesign of the challenge…",positive,04-24
1927,"RT @mirzasays_: Hey Everyone ‼️‼️
Here’s my New Video On Youtube about Criticism on Imran Khan About Begging !!
https://t.co/w8fQi5iqXf
Do…",positive,04-24
1928,Covid-19 live tracker  https://t.co/4mr0nsSQIt https://t.co/1zuaYln9xR,positive,04-24
1929,"""R. Kelly’s Second Request For Jail Release To Avoid COVID-19 Denied""

Who says there's no good news in 2020?",negative,04-24
1930,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-24
1931,"Nine CRPF personnel test positive for COVID-19 in Delhi: Officials

@crpf_srinagar @CRPFmadadgaar @crpfindia @CRPF_Odisha",positive,04-24
1932,RT @srinagaradmin: Ramadan: 50 thousand food kits prepared for distribution among impoverished families in Srinagar. Special support in vie…,positive,04-24
1933,RT @FarhatullahB: Using track system of ISI to trace Covid-19 patients wrong.1. Dangerous to enlarge ISI footprint to health.2.Unwise to eq…,negative,04-24
1934,RT @Salahuddin5566: @iam_farha @sayedzbukhari @sayedzbukhari she is famous PTI activists and most of all she is Pakistani we know many peop…,positive,04-24
1935,"Ramadan Kareem Mubarak.
May Allah Accept all our Prayers during this Holy month of Ramadan and keep the whole world… https://t.co/tSaaEiYeOu",positive,04-24
1936,"RT @AsimKhanTweets: Karma is a Bitch ! 

5 persons who attacked health workers last week, have tested COVID-19 postive in jail and conseque…",negative,04-24
1937,RT @rifatabdullahh: 53 Positive cases were detected in Kashmir Valley in 2 days only. Plz think over it. We are not taking #COVID-19 seriou…,positive,04-24
1938,"RT @JkLatestUpdates: Today's #Detailed #CoronaVirus Update #Jammu &amp; #Kashmir : 20 More Test Positive, J&amp;K COVID-19 Tally At 454 ( 2 Minor B…",positive,04-24
1939,"Today's #Detailed #CoronaVirus Update #Jammu &amp; #Kashmir : 20 More Test Positive, J&amp;K COVID-19 Tally At 454 ( 2 Mino… https://t.co/wCnN0vxYmq",positive,04-24
1940,"RT @Junaidbhatphoto: 7 more test positive in Kashmir, J&amp;K’s Covid-19 Tally jumps to 434",positive,04-24
1941,"RT @rifatabdullahh: #COVID-19  #USA

Around 50000 deaths reported in USA so far due to Coronavirus.",negative,04-24
1942,RT @FarhatullahB: Using track system of ISI to trace Covid-19 patients wrong.1. Dangerous to enlarge ISI footprint to health.2.Unwise to eq…,negative,04-24
1943,"RT @Kamranjourno: BREAKING:
Nine CRPF personnel test positive for COVID-19 in Delhi: Officials",positive,04-24
1944,"BREAKING:
Nine CRPF personnel test positive for COVID-19 in Delhi: Officials",positive,04-24
1945,"RT @rifatabdullahh: #COVID-19 

Breaking News 

27 Positive cases detected in J&amp;K today. 

26 in Kashmir Division and one in Jammu Division…",positive,04-24
1946,RT @srinagaradmin: Ramadan: 50 thousand food kits prepared for distribution among impoverished families in Srinagar. Special support in vie…,positive,04-24
1947,"RT @syed_h14: Sheikh Zakzaky is not safe as rumors of #Covid_19 in Prisons are gaining ground. We demand freedom for the Sheikh! 
#JusticeF…",negative,04-24
