,text,Sentiment,created_at
1506,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1507,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1508,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1509,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1510,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1511,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1512,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1513,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1514,#COVID-19 The US epidemic may be earlier than last December. California United States reported that a new autopsy p… https://t.co/UBn4ZiksHA,positive,04-24
1515,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1516,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1517,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1518,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1519,RT @CGTNOfficial: BREAKING: The U.S. House of Representatives passed the latest $480 billion COVID-19 response bill. #coronavirus #covid19…,positive,04-24
1520,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1521,"@btbocp88 @TrumpBotsAllOVA @NetworksManager says the man who thinks flu is more deadly than covid-19
While covid-19… https://t.co/sqW7jpwV6L",positive,04-24
1522,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1523,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1524,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1525,"Recent Roadmap to Pandemic Resilience by Harvard scholars 
https://t.co/QhIEJJZHrj offers same ideas than our march… https://t.co/eKAgDHtqlQ",positive,04-24
1526,"RT @PDChina: Tens of thousands of pink #flamingos packed into a lake in Mumbai, #India, as the #lockdown continued in the area due to #Covi…",negative,04-24
1527,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1528,"@Steve_Labile @GoalNews @goal Yea but the game shouldn't have been played, or at least with no public. Madrid was i… https://t.co/4CmZfqd9AE",negative,04-24
1529,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1530,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1531,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1532,RT @ChinaDaily: Blame game is a virus #ChinaDailyCartoon #Covid_19 #coronavirus https://t.co/jzotpZ0tEc,negative,04-24
1533,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1534,"Every day COVID-19 data shows here, and predict the trend for every country sorted by confirmed. see… https://t.co/UUKMFoAOTt",positive,04-24
1535,"RT @Echinanews: #Coronavirus latest in Europe:
🔷Italy records 192,994 coronavirus infections;
🔷Spain sees fall in daily deaths from COVID-1…",positive,04-24
1536,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1537,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1538,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1539,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1540,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1541,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1542,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1543,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1544,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1545,"RT @PDChina: Tens of thousands of pink #flamingos packed into a lake in Mumbai, #India, as the #lockdown continued in the area due to #Covi…",negative,04-24
1546,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1547,"RT @JackMa: Knowledge is power! Yesterday, we hosted our first COVID-19 China-Africa GMCC webinar. The 2nd Affiliated Hospital Zhejiang Uni…",positive,04-24
1548,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1549,RT @CGTNOfficial: BREAKING: U.S. House of Representatives votes to approve the establishment of a special committee to investigate Trump ad…,positive,04-24
1550,"Foreseeable consequence: a couple of Chinese ambassadors in Europe might change jobs in the next few months.

Press… https://t.co/0akhNsnwT3",negative,04-24
1551,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1552,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1553,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1554,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1555,"RT @ChinaDaily: Number of enterprises in #China work day and night to cushion against the economic fallout of #COVID_19, which can be told…",positive,04-24
1556,"@RodifHafidz Barusan saya cek artikel2 New York Times dan Wall Street Journal ternyata ada paywall-nya, sblmnya pdh… https://t.co/Kaz2kIFcs2",positive,04-24
1557,"RT @hmryder: What does ""lockdown"" in a context of high informality (as is found in many #African countries) look like? Missed sharing this…",positive,04-24
1558,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1559,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1560,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1561,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1562,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1563,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1564,"Instacart announces new COVID-19 policies and plans to hire 250,000 more shoppers – TechCrunch https://t.co/pa6vvDNuLA",positive,04-24
1565,Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the countr… https://t.co/mgCgG5Jqjj,positive,04-24
1566,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1567,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1568,I'm seeing this story being passed around as a gold standard of local news reporting. Definitely a great yarn. Bori… https://t.co/3lS3KNiXre,positive,04-24
1569,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1570,"RT @CGTNOfficial: Since the outbreak, the historic threatens of Broadway in New York City have gone dark. Here’s what it’s like when the Gr…",negative,04-24
1571,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1572,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1573,"@AltNewsMedia @carjengland @MaajidNawaz @LBC @kazmc39 @DVATW @lbc is more toxic than the .@BBCNews 

Their output h… https://t.co/IWLUnKLFZ2",positive,04-24
1574,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1575,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1576,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1577,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1578,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1579,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1580,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1581,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1582,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
